htid	HTRecord	WWEnd ID	ISFDB ID	Title	Author	Year
uc1.b4948687	692778	446	942	The Unlimited Dream Company	J. G. Ballard	1979
mdp.39015000595333	173908	449	2435	Altered States	Paddy Chayefsky	1978
uc1.b4381472	173908	449	2435	Altered States	Paddy Chayefsky	1978
mdp.39015050156861	3507386	450	669485	Roadside Picnic	Arkady Strugatsky & Boris Strugatsky	1972
ppt.ssfcbz201710000371	102699416	451	1262	A Scanner Darkly	Philip K. Dick	1977
pst.000013229535	102376098	451	1262	A Scanner Darkly	Philip K. Dick	1977
uc1.32106018973146	7131197	451	1262	A Scanner Darkly	Philip K. Dick	1977
mdp.39015013416261	735881	452	2436	The Alteration	Kingsley Amis	1976
mdp.39015002335092	1798826	454	1444137	Malevil	Robert Merle	1972
mdp.39015011307512	432540	457	1628	The Listeners	James E. Gunn	1972
mdp.39015056817003	4328025	459	23041	Altered Carbon	Richard K. Morgan	2002
mdp.39015049990735	4156398	470	21005	Ship of Fools	Richard Paul Russo	2001
mdp.39015053382951	3566693	473	33270	The Ghost Sister	Liz Williams	2001
mdp.39015056430369	4288872	475	39906	Meet Me in the Moon Room	Ray Vukcevich	2001
mdp.39015047717866	100071495	489	12262	Brown Girl in the Ring	Nalo Hopkinson	1998
uc1.32106015428078	7138069	492	11806	The Troika	Stepan Chapman	1997
mdp.49015002498468	4542070	494	4692	Carlucci's Heart	Richard Paul Russo	1997
mdp.39015034865298	3006014	507	1488	Mysterium	Robert Charles Wilson	1994
mdp.49015002141738	4533990	507	1488	Mysterium	Robert Charles Wilson	1994
mdp.39015031816617	2896442	508	4420	Inagehi	Jack Cady	1994
mdp.39015032715024	2896442	508	4420	Inagehi	Jack Cady	1994
mdp.39015033978027	2972809	509	1348	RIM	Alexander Besher	1994
uc1.32106013034282	7132453	522	1054	Take Back Plenty	Colin Greenland	1990
inu.30000027138738	7588301	532	1091	Subterranean Gallery	Richard Paul Russo	1989
uc1.b4973130	9502251	548	1636	Life During Wartime	Lucius Shepard	1987
uva.x006143705	102079808	562	2419	The Anubis Gates	Tim Powers	1983
dul1.ark:/13960/t5z65qh83	319151	571	21581	Waiting for the Barbarians	J. M. Coetzee	1980
mdp.39015046825447	265881	571	21581	Waiting for the Barbarians	J. M. Coetzee	1980
uva.x006136330	102005684	571	21581	Waiting for the Barbarians	J. M. Coetzee	1980
mdp.39015059134919	4737299	572	152099	Iron Council	China Miéville	2004
mdp.39015060121780	4753462	584	23386	Light	M. John Harrison	2002
uva.x004956498	102041513	589	19903	Silver Screen	Justina Robson	1999
mdp.39015041543078	3193979	595	21521	Time on My Hands: A Novel with Photographs	Peter Delacorte	1997
uc1.32106013752057	7135396	598	6933	Glimmering	Elizabeth Hand	1997
mdp.39015041612725	3247496	601	8884	The Calcutta Chromosome	Amitav Ghosh	1995
mdp.39015034258619	2985247	602	2002	The Engines of God	Jack McDevitt	1994
mdp.39015032235858	2911907	607	4666	Happy Policeman	Patricia Anthony	1994
uc1.32106014290040	7132967	609	1921	Fools	Pat Cadigan	1992
mdp.39015032093240	2898238	617	1182	Snow Crash	Neal Stephenson	1992
mdp.39015054091841	2898238	617	1182	Snow Crash	Neal Stephenson	1992
inu.30000008738902	7594074	618	1809	He, She and It	Marge Piercy	1991
mdp.39015024771092	2499440	618	1809	He, She and It	Marge Piercy	1991
mdp.39015069130543	7132735	619	2197	Correspondence	Sue Thomas	1992
uc1.32106014289976	7132735	619	2197	Correspondence	Sue Thomas	1992
mdp.49015001418822	4525808	620	1805	Hearts, Hands and Voices	Ian McDonald	1992
mdp.39015016953674	1841329	628	2227	The City, Not Long After	Pat Murphy	1989
mdp.39015018902018	2214335	631	6546	A Child Across the Sky	Jonathan Carroll	1989
inu.30000103174581	8564684	642	1958	Fiasco	Stanisław Lem	1986
mdp.39015021855351	2471077	642	1958	Fiasco	Stanisław Lem	1986
uc1.32106007713453	2471077	642	1958	Fiasco	Stanisław Lem	1986
mdp.39015011807453	827427	643	2480	Ægypt	John Crowley	1987
mdp.39015008600119	337429	652	1114	Stars in My Pocket Like Grains of Sand	Samuel R. Delany	1984
mdp.39015060095216	4763565	660	306491	The Plot Against America	Philip Roth	2004
mdp.39015060399618	4920286	666	152495	Life	Gwyneth Jones	2004
mdp.39015060067264	4763538	667	152508	The Coyote Kings of the Space-Age Bachelor Pad	Minister Faust	2004
mdp.39015060886069	5033299	670	152946	Banner of Souls	Liz Williams	2004
mdp.39015059120009	4736974	673	155217	Forty Signs of Rain	Kim Stanley Robinson	2004
mdp.39015066064497	4727300	676	151677	Song of Susannah	Stephen King	2004
pst.000066226369	9815322	676	151677	Song of Susannah	Stephen King	2004
uva.x004718779	102028244	679	23645	The Light Ages	Ian R. MacLeod	2003
mdp.39015066055933	4338810	680	33010	Wolves of the Calla	Stephen King	2003
mdp.39015056228656	4301837	683	23292	Coyote	Allen Steele	2002
mdp.39015066045579	4291756	684	23295	Night Watch	Terry Pratchett	2002
mdp.39015053784230	4216135	690	20012	Defender	C. J. Cherryh	2001
mdp.39015050245557	4124332	693	21435	The Telling	Ursula K. Le Guin	2000
pst.000066047490	12267139	693	21435	The Telling	Ursula K. Le Guin	2000
mdp.39015050134280	4133217	695	21012	Zeitgeist	Bruce Sterling	2000
mdp.49015002801653	4597503	698	6567	The Amber Spyglass	Philip Pullman	2000
inu.30000066006655	9399967	703	19968	Tamsin	Peter S. Beagle	1999
mdp.39015061857689	4941687	703	19968	Tamsin	Peter S. Beagle	1999
pst.000062414876	5633368	706	907772	Stardust	Neil Gaiman	1998
mdp.39015047107332	3981445	709	8668	Antarctica	Kim Stanley Robinson	1997
mdp.39015041541445	3192578	710	6830	Saint Leibowitz and the Wild Horse Woman	Terry Bisson & Walter M. Miller, Jr.	1997
mdp.39015040061643	3949503	713	2164	Wizard and Glass	Stephen King	1997
pst.000059709299	7056050	713	2164	Wizard and Glass	Stephen King	1997
uva.x004745510	102030016	714	326	Assassin's Quest	Robin Hobb	1997
mdp.39015048537602	4081910	715	11	Endymion	Dan Simmons	1996
mdp.39015037843896	3091530	718	3170	Blameless in Abaddon	James Morrow	1996
uva.x004745503	6815693	719	325	Royal Assassin	Robin Hobb	1996
mdp.39015056214490	3837675	736	1646	Last Call	Tim Powers	1992
inu.30000025896469	7588203	739	563805	Was	Geoff Ryman	1992
mdp.39015032531785	2870769	739	563805	Was	Geoff Ryman	1992
mdp.39015062494342	5120061	740	2384	Beauty	Sheri S. Tepper	1991
mdp.39015018858186	2235062	744	908	Voyage to the Red Planet	Terry Bisson	1990
mdp.39015058712145	2533005	745	6543	Good Omens	Neil Gaiman & Terry Pratchett	1990
mdp.39015013390722	914318	754	1372	Prelude to Foundation	Isaac Asimov	1988
mdp.39015027248882	914318	754	1372	Prelude to Foundation	Isaac Asimov	1988
mdp.49015002815232	4599268	754	1372	Prelude to Foundation	Isaac Asimov	1988
mdp.39015061863232	4955990	757	943	Unicorn Mountain	Michael Bishop	1988
uc1.32106009003622	7107493	757	943	Unicorn Mountain	Michael Bishop	1988
mdp.49015000225715	4404329	761	876	Weaveworld	Clive Barker	1987
uva.x006120082	101994067	761	876	Weaveworld	Clive Barker	1987
mdp.49015001042838	4486930	762	1806	Heart of the Comet	Gregory Benford & David Brin	1986
mdp.39015027236150	839682	763	1905	Foundation and Earth	Isaac Asimov	1986
mdp.49015003243038	839682	763	1905	Foundation and Earth	Isaac Asimov	1986
uc1.32106007502674	7104564	764	2492	Blood of Amber	Roger Zelazny	1986
mdp.49015000002064	4381819	766	1862	Godbody	Theodore Sturgeon	1986
mdp.49015000568841	4438981	768	1290	Robots and Empire	Isaac Asimov	1985
uc1.32106013599953	8325846	769	959	Trumps of Doom	Roger Zelazny	1985
mdp.39015014517679	816806	771	2063	Dragonsbane	Barbara Hambly	1986
inu.30000094771056	9400104	772	927	The Vampire Lestat	Anne Rice	1985
pst.000026013671	7048365	773	1598	Lyonesse: The Green Pearl	Jack Vance	1985
pst.000061658905	9813969	774	2120	Demon	John Varley	1984
uc1.32106006839184	123982	775	1801	Heechee Rendezvous	Frederik Pohl	1984
mdp.39015009061188	408566	777	2178	Damiano's Lute	R. A. MacAvoy	1984
mdp.39015009061170	569777	778	1337	Raphael	R. A. MacAvoy	1984
mdp.39015010745464	622685	779	1050	The Talisman	Stephen King & Peter Straub	1984
pst.000058490631	7491947	779	1050	The Talisman	Stephen King & Peter Straub	1984
uc1.32106012175912	7111031	779	1050	The Talisman	Stephen King & Peter Straub	1984
mdp.39015005271765	116600	781	1797	Helliconia Summer	Brian W. Aldiss	1983
uc1.b3739770	6706203	781	1797	Helliconia Summer	Brian W. Aldiss	1983
pst.000046952134	7050326	782	1510	The Mists of Avalon	Marion Zimmer Bradley	1983
uc1.32106015694927	7136969	782	1510	The Mists of Avalon	Marion Zimmer Bradley	1983
uc1.32106006727033	7118135	783	2410	The Armageddon Rag	George R. R. Martin	1983
uc1.32106006529629	7117405	785	1959	Fevre Dream	George R. R. Martin	1982
uc1.b4439246	9517563	786	6155	The One Tree	Stephen R. Donaldson	1982
mdp.39015015394425	204404	787	834	Windhaven	George R. R. Martin & Lisa Tuttle	1981
mdp.39015007050514	122933	788	4501	Dream Park	Steven Barnes & Larry Niven	1981
pst.000022105387	7491873	792	6154	The Wounded Land	Stephen R. Donaldson	1980
mdp.39015008442496	122930	793	2491	Changeling	Roger Zelazny	1980
mdp.39015008978846	203081	793	2491	Changeling	Roger Zelazny	1980
mdp.39015034115561	203081	793	2491	Changeling	Roger Zelazny	1980
mdp.39015048888104	764056	794	1456	The Northern Girl	Elizabeth A. Lynn	1980
uc1.b3462838	7852519	795	1122	Stardance	Jeanne Robinson & Spider Robinson	1979
mdp.39015012119213	682378	797	1471	Tales of Nevèrÿon	Samuel R. Delany	1979
ppt.ssfcbz201710000352	682378	797	1471	Tales of Nevèrÿon	Samuel R. Delany	1979
mdp.39015002156332	260607	799	25433	The Merman's Children	Poul Anderson	1979
inu.30000104227065	9687101	800	2210	Colony	Ben Bova	1978
mdp.39015014493152	9687101	800	2210	Colony	Ben Bova	1978
mdp.39015049499166	3516293	801	1435	The Ophiuchi Hotline	John Varley	1977
mdp.39015052394833	3516293	801	1435	The Ophiuchi Hotline	John Varley	1977
mdp.39015008543418	559901	803	799	A World Out of Time	Larry Niven	1976
mdp.39015002191446	30517	804	1232	The Shockwave Rider	John Brunner	1975
mdp.39015011224907	448888	804	1232	The Shockwave Rider	John Brunner	1975
pst.000044531737	7061452	804	1232	The Shockwave Rider	John Brunner	1975
uva.x004690253	5830742	804	1232	The Shockwave Rider	John Brunner	1975
uc1.b3865868	7881371	805	6325	The Continuous Katherine Mortenhoe	D. G. Compton	1974
mdp.39015020636273	213948	813	1214	The Silmarillion	J. R. R. Tolkien	1977
mdp.39015020639376	213948	813	1214	The Silmarillion	J. R. R. Tolkien	1977
uc1.32106005000564	265833	820	1509	Mockingbird	Walter Tevis	1980
mdp.39015001817751	729335	821	1696	Isle of the Dead	Roger Zelazny	1969
mdp.39015013002426	123757	821	1696	Isle of the Dead	Roger Zelazny	1969
ppt.ssfcbz201710000441	123757	821	1696	Isle of the Dead	Roger Zelazny	1969
mdp.39015013291235	583956	822	1691	The Jagged Orbit	John Brunner	1969
mdp.39015031213534	583956	822	1691	The Jagged Orbit	John Brunner	1969
uc1.b3472534	6661884	822	1691	The Jagged Orbit	John Brunner	1969
mdp.39015038166594	3108470	824	2103	Do Androids Dream of Electric Sheep?	Philip K. Dick	1968
uc1.32106011872568	8222521	824	2103	Do Androids Dream of Electric Sheep?	Philip K. Dick	1968
ucbk.ark:/28722/h2vq2sq4r	102825623	824	2103	Do Androids Dream of Electric Sheep?	Philip K. Dick	1968
mdp.39015011542720	202817	825	1557	The Masks of Time	Robert Silverberg	1968
mdp.39015073378179	4353657	826	1388	Picnic on Paradise	Joanna Russ	1968
ppt.ssfcbz201710000407	4353657	826	1388	Picnic on Paradise	Joanna Russ	1968
mdp.39015057013735	3867261	827	33288	The Eskimo Invasion	Hayden Howard	1967
mdp.49015000675919	4449816	830	2075	Dr. Bloodmoney: or, How We Got Along After the Bomb	Philip K. Dick	1965
ppt.ssfcbz201710000360	102699378	830	2075	Dr. Bloodmoney: or, How We Got Along After the Bomb	Philip K. Dick	1965
mdp.39015004030758	214824	832	1880	The Genocides	Thomas M. Disch	1965
uc1.32106018249034	7141153	832	1880	The Genocides	Thomas M. Disch	1965
mdp.39015013291920	204684	837	1147	The Star Fox	Poul Anderson	1965
uc1.b4381195	9511812	837	1147	The Star Fox	Poul Anderson	1965
mdp.39015066408991	734330	838	1017	The Three Stigmata of Palmer Eldritch	Philip K. Dick	1965
ppt.ssfcbz201710000361	102699411	838	1017	The Three Stigmata of Palmer Eldritch	Philip K. Dick	1965
pst.000060348470	7040181	838	1017	The Three Stigmata of Palmer Eldritch	Philip K. Dick	1965
mdp.39015058795439	4737295	839	152469	Camouflage	Joe Haldeman	2004
mdp.39015063676988	5110410	846	171578	Fifty Degrees Below	Kim Stanley Robinson	2005
uc1.32106018680345	7146545	846	171578	Fifty Degrees Below	Kim Stanley Robinson	2005
mdp.39015060886184	5033286	862	157164	The Meq	Steve Cash	2003
uva.x004824532	102036626	868	156797	The Etched City	K. J. Bishop	2003
uva.x004493697	102014530	879	22087	The Grand Ellipse	Paula Volsky	2000
mdp.39015040036579	3967415	886	12661	The Antelope Wife	Louise Erdrich	1998
mdp.39015038104454	3097879	898	8882	The Bear Went Over the Mountain	William Kotzwinkle	1996
pst.000031284905	12257605	900	3172	The Golden Key	Kate Elliott & Melanie Rawn & Jennifer Roberson	1996
mdp.39015062458818	5100720	902	379	All the Bells on Earth	James P. Blaylock	1995
mdp.39015032936075	2817637	905	8189	The Circus of the Earth and the Air	Brooke Stevens	1994
pst.000046060983	9811085	905	8189	The Circus of the Earth and the Air	Brooke Stevens	1994
mdp.39015032505227	2891475	906	1898	From the Teeth of Angels	Jonathan Carroll	1994
mdp.39015032612833	2891475	906	1898	From the Teeth of Angels	Jonathan Carroll	1994
mdp.39015032548672	2878609	907	1603	Love & Sleep	John Crowley	1994
mdp.39015033143663	2752915	908	1869	Glimpses	Lewis Shiner	1993
mdp.49015001473900	4532207	909	2059	Drawing Blood	Poppy Z. Brite	1993
mdp.49015002329184	4536730	911	607	Skin	Kathe Koja	1993
mdp.39015058729677	3901564	912	1015	The Throat	Peter Straub	1993
mdp.49015001335547	4516795	914	1390	Photographing Fairies	Steve Szilagyi	1992
mdp.39015022255817	2543290	915	2322	Boy's Life	Robert R. McCammon	1991
mdp.39015029223008	2607689	917	1422	Outside the Dog Museum	Jonathan Carroll	1991
mdp.39015016891247	1528575	923	1975	Fade	Robert Cormier	1988
mdp.39015018951387	2205621	926	1188	Sleeping In Flame	Jonathan Carroll	1988
mdp.39015019199168	1304808	926	1188	Sleeping In Flame	Jonathan Carroll	1988
mdp.49015002980580	5039721	931	1094	Strangers	Dean R. Koontz	1986
mdp.39015012871433	885917	933	965	The Tricksters	Margaret Mahy	1986
mdp.39076002588569	9929081	933	965	The Tricksters	Margaret Mahy	1986
mdp.49015000740861	4456371	934	1170	Song of Kali	Dan Simmons	1985
uc1.32106012650286	7132626	937	1738	Illywhacker	Peter Carey	1985
uva.x000930647	102059953	937	1738	Illywhacker	Peter Carey	1985
mdp.39015056485876	3841461	940	1486	Mythago Wood	Robert Holdstock	1984
mdp.49015000900101	4472679	941	2416	Archer's Goon	Diana Wynne Jones	1984
mdp.39015073906128	4453232	942	2264	The Ceremonies	T. E. D. Klein	1984
uc1.32106006839259	4453232	942	2264	The Ceremonies	T. E. D. Klein	1984
mdp.49015000701301	4452424	949	1484	The Nameless	Ramsey Campbell	1981
mdp.39015004213610	98176	950	860	The White Hotel	D. M. Thomas	1981
mdp.49015000743907	4456672	954	1246	Shadowland	Peter Straub	1980
mdp.39015014743457	169425	955	883	Watchtower	Elizabeth A. Lynn	1979
uc1.32106020040769	8325760	956	2175	The Dancers of Arun	Elizabeth A. Lynn	1979
mdp.39015022187036	1089148	957	2171	The Dark Bright Water	Patricia Wrightson	1978
mdp.39015005028678	216194	963	1148	The Stand	Stephen King	1978
mdp.39015005028686	216194	963	1148	The Stand	Stephen King	1978
mdp.39015005028694	216194	963	1148	The Stand	Stephen King	1978
mdp.39015056165635	3828955	963	1148	The Stand	Stephen King	1978
mdp.39015008821244	120523	966	6151	Lord Foul's Bane	Stephen R. Donaldson	1977
mdp.39015014375060	1549242	969	2475	The Acts of King Arthur and His Noble Knights	John Steinbeck	1976
mdp.39015074053532	5636148	969	2475	The Acts of King Arthur and His Noble Knights	John Steinbeck	1976
mdp.39015009020556	782236	972	2069	The Dragon and the George	Gordon R. Dickson	1976
mdp.39015020749142	630330	974	2362	Bid Time Return	Richard Matheson	1975
pst.000022867131	12260652	976	1909	The Forgotten Beasts of Eld	Patricia A. McKillip	1974
uc1.32106018638509	4952361	978	1388739	Kafka on the Shore	Haruki Murakami	2002
mdp.39015061190164	5053065	980	361781	Lunar Park	Bret Easton Ellis	2005
mdp.39015059246770	4950323	983	361801	The Limits of Enchantment	Graham Joyce	2005
mdp.39015064708285	5243502	987	327951	Hav	Jan Morris	2006
uc1.32106018349743	5243502	987	327951	Hav	Jan Morris	2006
mdp.39015069351834	5546039	988	197656	Gradisil	Adam Roberts	2006
uva.x030196547	102049125	995	184818	Carnival	Elizabeth Bear	2006
mdp.39015064885208	5251898	998	172006	Living Next Door to the God of Love	Justina Robson	2005
uva.x030035491	5139098	1006	275041	Temeraire	Naomi Novik	2006
uva.x030285025	102054897	1029	389381	The Accidental Time Machine	Joe Haldeman	2007
mdp.39015070739738	5600020	1032	551329	The Carhullan Army	Sarah Hall	2007
uc1.32106019391082	5600020	1032	551329	The Carhullan Army	Sarah Hall	2007
mdp.39015067702061	5541110	1033	848314	The Raw Shark Texts	Steven Hall	2007
mdp.39015064983441	5575994	1036	221281	Brasyl	Ian McDonald	2007
mdp.39015070729945	5600106	1040	389291	Spook Country	William Gibson	2007
mdp.39015069302605	5562222	1041	210801	Endless Things	John Crowley	2007
mdp.39015066900765	5616486	1042	658993	Making Money	Terry Pratchett	2007
inu.30000116458773	5604686	1046	221381	HARM	Brian W. Aldiss	2007
mdp.39015070756146	5604686	1046	221381	HARM	Brian W. Aldiss	2007
mdp.39015070729978	5600118	1050	905788	Bad Monkeys	Matt Ruff	2007
uc1.32106018984770	5600118	1050	905788	Bad Monkeys	Matt Ruff	2007
mdp.39015066843197	5410919	1057	220201	Fangland	John Marks	2007
uc1.32106018940624	5410919	1057	220201	Fangland	John Marks	2007
inu.32000002768507	7588333	1062	5211	The Jonah Kit	Ian Watson	1975
uc1.32106014161738	7115288	1063	8347	A.K.A.: A Cosmic Fable	Rob Swigart	1978
mdp.39015032049994	298385	1065	970	Transfigurations	Michael Bishop	1979
pst.000061658875	9814181	1065	970	Transfigurations	Michael Bishop	1979
mdp.39015014535853	281285	1066	8147	A World Between	Norman Spinrad	1979
mdp.39015002710450	226783	1067	2471	The Affirmation	Christopher Priest	1981
mdp.39015008631205	263278	1068	3574	Hello America	J. G. Ballard	1981
uc1.32106011376040	7136300	1069	2104	The Divine Invasion	Philip K. Dick	1981
mdp.39015013948230	614754	1072	8348	Empire of the Sun	J. G. Ballard	1984
inu.30000003963828	7587829	1073	1872	The Glamour	Christopher Priest	1984
mdp.39015034650609	379475	1074	1462	Nights at the Circus	Angela Carter	1984
uva.x000948729	102083618	1075	1	The Warrior Who Carried Life	Geoff Ryman	1985
uva.x002533796	101959117	1076	1642	Lavondyss	Robert Holdstock	1988
uc1.32106013120784	7132737	1078	2414	The Architecture of Desire	Mary Gentle	1991
mdp.39015063162278	5147997	1089	5698	The Memory Palace	Gill Alderman	1996
mdp.39015069332511	5560152	1112	357261	The Prefect	Alastair Reynolds	2007
uva.x001044244	101861710	1117	6122	The Sword and the Stallion	Michael Moorcock	1974
mdp.39015008040605	1029842	1119	4278	Shardik	Richard Adams	1974
mdp.39015066049738	619773	1119	4278	Shardik	Richard Adams	1974
mdp.39076005253906	9906174	1119	4278	Shardik	Richard Adams	1974
uc1.b3435129	619773	1119	4278	Shardik	Richard Adams	1974
mdp.39015005169654	633870	1120	6144	The Hollow Lands	Michael Moorcock	1974
mdp.39015010863028	644776	1120	6144	The Hollow Lands	Michael Moorcock	1974
mdp.39015062083178	3831624	1122	481	Interview with the Vampire	Anne Rice	1976
pst.000066849926	12267101	1122	481	Interview with the Vampire	Anne Rice	1976
